Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.05533112,0.05971821,0.125844717,0.158907846,No
0.05549778,0.054149993,0.134902701,0.162502602,No
0.05566444,0.048441794,0.1433952,0.165496975,No
0.0558311,0.042614877,0.151300266,0.167889714,No
0.05599776,0.036688324,0.158599168,0.169680193,No
0.05616442,0.030679209,0.165275917,0.170868114,No
0.05633108,0.024602642,0.171316832,0.171453044,No
0.05649774,0.018472679,0.176710784,0.171435654,No
0.0566644,0.012301167,0.181447342,0.170814633,No
0.05683106,0.0060989,0.185517058,0.169588149,No
0.05699772,0.000124,0.188911602,0.167754874,No
0.05716438,0.006355776,0.191623226,0.165313527,No
0.05733104,0.012586863,0.193644598,0.162263319,No
0.0574977,0.01880488,0.194969133,0.158604816,No
0.05766436,0.02499659,0.195590586,0.154339925,No
0.05783102,0.031147186,0.195503086,0.149472132,No
0.05799768,0.037239891,0.194701314,0.144007251,No
0.05816434,0.043255962,0.193180934,0.137953743,No
0.058331,0.049174566,0.190938592,0.131322891,No
0.05849766,0.054972585,0.187972233,0.12412943,No
0.05866432,0.06062476,0.184281781,0.116391987,No
0.05883098,0.06610395,0.179869205,0.108133122,No
0.05899764,0.071381204,0.174739152,0.09937977,No
0.0591643,0.076426156,0.168899313,0.090163201,No
0.05933096,0.081208624,0.162362635,0.08051981,No
0.05949762,0.08569666,0.155143246,0.070489019,No
0.05966428,0.089858435,0.147259429,0.060114276,No
0.05983094,0.09366364,0.138734952,0.049443092,No
0.0599976,0.097083434,0.129597947,0.038525991,No
0.06016426,0.100090548,0.119880989,0.027416473,No
0.06033092,0.102661051,0.109622061,0.016170295,No
0.06049758,0.104774363,0.098863862,0.004844711,No
0.06066424,0.106412962,0.087653026,0.00650195,No
0.0608309,0.107563607,0.07604035,0.017811332,No
0.06099756,0.108217724,0.06408032,0.029025711,No
0.06116422,0.108370721,0.051830195,0.040088564,No
0.06133088,0.108022653,0.039349511,0.050945349,No
0.06149754,0.107178398,0.026699837,0.061544131,No
0.0616642,0.105846964,0.013943769,0.071835808,No
0.06183086,0.104041308,0.001144259,0.081774667,No
0.06199752,0.101779312,0.011635551,0.091319382,No
0.06216418,0.099081539,0.024333635,0.100432254,No
0.06233084,0.095970444,0.036889993,0.109079167,No
0.0624975,0.092471436,0.049246699,0.117230699,No
0.06266416,0.088611484,0.061348543,0.124861434,No
0.06283082,0.084419347,0.073143132,0.131950259,No
0.06299748,0.079924472,0.084581688,0.138480052,No
0.06316414,0.075156324,0.095619269,0.144437119,No
